geo_id,date,metric,stage,value
montgomery_county_md__county,2017-11-30,employment,MA6,567725.8333333334
montgomery_county_md__county,2017-12-31,employment,MA6,566791.8333333334
montgomery_county_md__county,2018-01-31,employment,MA6,564587.1666666666
montgomery_county_md__county,2018-02-28,employment,MA6,563908.1666666666
montgomery_county_md__county,2018-03-31,employment,MA6,563632.3333333334
montgomery_county_md__county,2018-04-30,employment,MA6,563497.8333333334
montgomery_county_md__county,2018-05-31,employment,MA6,563483.6666666666
montgomery_county_md__county,2018-06-30,employment,MA6,564789.6666666666
montgomery_county_md__county,2018-07-31,employment,MA6,567835.5
montgomery_county_md__county,2018-08-31,employment,MA6,568944.6666666666
montgomery_county_md__county,2018-09-30,employment,MA6,569232.5
montgomery_county_md__county,2018-10-31,employment,MA6,570472.3333333334
montgomery_county_md__county,2018-11-30,employment,MA6,571689.3333333334
montgomery_county_md__county,2018-12-31,employment,MA6,572010.0
montgomery_county_md__county,2019-01-31,employment,MA6,570798.1666666666
montgomery_county_md__county,2019-02-28,employment,MA6,571134.3333333334
montgomery_county_md__county,2019-03-31,employment,MA6,572247.1666666666
montgomery_county_md__county,2019-04-30,employment,MA6,572745.6666666666
montgomery_county_md__county,2019-05-31,employment,MA6,573381.8333333334
montgomery_county_md__county,2019-06-30,employment,MA6,575233.8333333334
montgomery_county_md__county,2019-07-31,employment,MA6,578810.8333333334
montgomery_county_md__county,2019-08-31,employment,MA6,580912.3333333334
montgomery_county_md__county,2019-09-30,employment,MA6,582591.5
montgomery_county_md__county,2019-10-31,employment,MA6,584401.8333333334
montgomery_county_md__county,2019-11-30,employment,MA6,586091.3333333334
montgomery_county_md__county,2019-12-31,employment,MA6,586282.0
montgomery_county_md__county,2020-01-31,employment,MA6,584685.0
montgomery_county_md__county,2020-02-29,employment,MA6,584400.6666666666
montgomery_county_md__county,2020-03-31,employment,MA6,583021.5
montgomery_county_md__county,2020-04-30,employment,MA6,572047.3333333334
montgomery_county_md__county,2020-05-31,employment,MA6,560467.1666666666
montgomery_county_md__county,2020-06-30,employment,MA6,550311.1666666666
montgomery_county_md__county,2020-07-31,employment,MA6,542211.1666666666
montgomery_county_md__county,2020-08-31,employment,MA6,534603.5
montgomery_county_md__county,2020-09-30,employment,MA6,526906.0
montgomery_county_md__county,2020-10-31,employment,MA6,529787.0
montgomery_county_md__county,2020-11-30,employment,MA6,532332.0
montgomery_county_md__county,2020-12-31,employment,MA6,533140.6666666666
montgomery_county_md__county,2021-01-31,employment,MA6,531632.8333333334
montgomery_county_md__county,2021-02-28,employment,MA6,529485.0
montgomery_county_md__county,2021-03-31,employment,MA6,529478.6666666666
montgomery_county_md__county,2021-04-30,employment,MA6,528413.6666666666
montgomery_county_md__county,2021-05-31,employment,MA6,528691.1666666666
montgomery_county_md__county,2021-06-30,employment,MA6,530069.8333333334
montgomery_county_md__county,2021-07-31,employment,MA6,533589.0
montgomery_county_md__county,2021-08-31,employment,MA6,536151.6666666666
montgomery_county_md__county,2021-09-30,employment,MA6,537040.6666666666
montgomery_county_md__county,2021-10-31,employment,MA6,538521.6666666666
montgomery_county_md__county,2021-11-30,employment,MA6,539823.8333333334
montgomery_county_md__county,2021-12-31,employment,MA6,540686.1666666666
montgomery_county_md__county,2022-01-31,employment,MA6,539610.1666666666
montgomery_county_md__county,2022-02-28,employment,MA6,539738.6666666666
montgomery_county_md__county,2022-03-31,employment,MA6,541193.3333333334
montgomery_county_md__county,2022-04-30,employment,MA6,542272.1666666666
montgomery_county_md__county,2022-05-31,employment,MA6,543338.6666666666
montgomery_county_md__county,2022-06-30,employment,MA6,544670.1666666666
montgomery_county_md__county,2022-07-31,employment,MA6,547492.8333333334
montgomery_county_md__county,2022-08-31,employment,MA6,548985.0
montgomery_county_md__county,2022-09-30,employment,MA6,549250.6666666666
montgomery_county_md__county,2022-10-31,employment,MA6,549606.0
montgomery_county_md__county,2022-11-30,employment,MA6,549261.5
montgomery_county_md__county,2022-12-31,employment,MA6,548575.0
montgomery_county_md__county,2023-01-31,employment,MA6,547356.5
montgomery_county_md__county,2023-02-28,employment,MA6,547043.5
montgomery_county_md__county,2023-03-31,employment,MA6,548080.8333333334
montgomery_county_md__county,2023-04-30,employment,MA6,549423.1666666666
montgomery_county_md__county,2023-05-31,employment,MA6,550864.1666666666
montgomery_county_md__county,2023-06-30,employment,MA6,552994.0
montgomery_county_md__county,2023-07-31,employment,MA6,555751.0
montgomery_county_md__county,2023-08-31,employment,MA6,557200.1666666666
montgomery_county_md__county,2023-09-30,employment,MA6,556935.0
montgomery_county_md__county,2023-10-31,employment,MA6,556086.6666666666
montgomery_county_md__county,2023-11-30,employment,MA6,555599.6666666666
montgomery_county_md__county,2023-12-31,employment,MA6,553786.5
montgomery_county_md__county,2024-01-31,employment,MA6,551442.8333333334
montgomery_county_md__county,2024-02-29,employment,MA6,550295.1666666666
montgomery_county_md__county,2024-03-31,employment,MA6,550989.8333333334
montgomery_county_md__county,2024-04-30,employment,MA6,552039.0
montgomery_county_md__county,2024-05-31,employment,MA6,552387.8333333334
montgomery_county_md__county,2024-06-30,employment,MA6,554035.1666666666
montgomery_county_md__county,2024-07-31,employment,MA6,556166.0
montgomery_county_md__county,2024-08-31,employment,MA6,557218.5
montgomery_county_md__county,2024-09-30,employment,MA6,556816.3333333334
montgomery_county_md__county,2024-10-31,employment,MA6,556085.6666666666
montgomery_county_md__county,2024-11-30,employment,MA6,555442.5
montgomery_county_md__county,2024-12-31,employment,MA6,554027.8333333334
montgomery_county_md__county,2025-01-31,employment,MA6,551575.0
montgomery_county_md__county,2025-02-28,employment,MA6,549571.3333333334
montgomery_county_md__county,2025-03-31,employment,MA6,548685.3333333334
montgomery_county_md__county,2025-04-30,employment,MA6,548144.1666666666
montgomery_county_md__county,2025-05-31,employment,MA6,547260.6666666666
montgomery_county_md__county,2025-06-30,employment,MA6,546945.1666666666
montgomery_county_md__county,2025-07-31,employment,MA6,547796.5
montgomery_county_md__county,2025-08-31,employment,MA6,547751.0
montgomery_county_md__county,2025-09-30,employment,MA6,546568.6666666666
montgomery_county_md__county,2025-10-31,employment,MA6,
montgomery_county_md__county,2025-11-30,employment,MA6,
montgomery_county_md__county,2025-12-31,employment,MA6,
montgomery_county_md__county,2026-01-31,employment,MA6,
montgomery_county_md__county,2026-02-28,employment,MA6,
montgomery_county_md__county,2026-03-31,employment,MA6,
montgomery_county_md__county,2026-04-30,employment,MA6,530795.5
montgomery_county_md__county,2006-05-31,employment,MA9,
montgomery_county_md__county,2006-06-30,employment,MA9,
montgomery_county_md__county,2006-07-31,employment,MA9,
montgomery_county_md__county,2006-08-31,employment,MA9,
montgomery_county_md__county,2006-09-30,employment,MA9,
montgomery_county_md__county,2006-10-31,employment,MA9,
montgomery_county_md__county,2006-11-30,employment,MA9,
montgomery_county_md__county,2006-12-31,employment,MA9,
montgomery_county_md__county,2007-01-31,employment,MA9,504141.55555555556
montgomery_county_md__county,2007-02-28,employment,MA9,503970.77777777775
montgomery_county_md__county,2007-03-31,employment,MA9,503632.77777777775
montgomery_county_md__county,2007-04-30,employment,MA9,502472.8888888889
montgomery_county_md__county,2007-05-31,employment,MA9,501888.3333333333
montgomery_county_md__county,2007-06-30,employment,MA9,502262.55555555556
montgomery_county_md__county,2007-07-31,employment,MA9,503031.22222222225
montgomery_county_md__county,2007-08-31,employment,MA9,502973.55555555556
montgomery_county_md__county,2007-09-30,employment,MA9,502622.77777777775
montgomery_county_md__county,2007-10-31,employment,MA9,503298.22222222225
montgomery_county_md__county,2007-11-30,employment,MA9,504411.55555555556
montgomery_county_md__county,2007-12-31,employment,MA9,504849.8888888889
montgomery_county_md__county,2008-01-31,employment,MA9,505604.0
montgomery_county_md__county,2008-02-29,employment,MA9,506038.3333333333
montgomery_county_md__county,2008-03-31,employment,MA9,506169.55555555556
montgomery_county_md__county,2008-04-30,employment,MA9,505843.8888888889
montgomery_county_md__county,2008-05-31,employment,MA9,506294.8888888889
montgomery_county_md__county,2008-06-30,employment,MA9,507250.77777777775
montgomery_county_md__county,2008-07-31,employment,MA9,508723.3333333333
montgomery_county_md__county,2008-08-31,employment,MA9,509121.22222222225
montgomery_county_md__county,2008-09-30,employment,MA9,509281.6666666667
montgomery_county_md__county,2008-10-31,employment,MA9,509542.22222222225
montgomery_county_md__county,2008-11-30,employment,MA9,509821.77777777775
montgomery_county_md__county,2008-12-31,employment,MA9,509458.44444444444
montgomery_county_md__county,2009-01-31,employment,MA9,508512.0
montgomery_county_md__county,2009-02-28,employment,MA9,507350.1111111111
montgomery_county_md__county,2009-03-31,employment,MA9,506149.77777777775
montgomery_county_md__county,2009-04-30,employment,MA9,504132.77777777775
montgomery_county_md__county,2009-05-31,employment,MA9,502830.44444444444
montgomery_county_md__county,2009-06-30,employment,MA9,502436.77777777775
montgomery_county_md__county,2009-07-31,employment,MA9,502625.44444444444
montgomery_county_md__county,2009-08-31,employment,MA9,502244.44444444444
montgomery_county_md__county,2009-09-30,employment,MA9,501460.8888888889
montgomery_county_md__county,2009-10-31,employment,MA9,501056.77777777775
montgomery_county_md__county,2009-11-30,employment,MA9,501127.44444444444
montgomery_county_md__county,2009-12-31,employment,MA9,500620.77777777775
montgomery_county_md__county,2010-01-31,employment,MA9,500235.44444444444
montgomery_county_md__county,2010-02-28,employment,MA9,499993.44444444444
montgomery_county_md__county,2010-03-31,employment,MA9,499688.1111111111
montgomery_county_md__county,2010-04-30,employment,MA9,499101.22222222225
montgomery_county_md__county,2010-05-31,employment,MA9,499195.77777777775
montgomery_county_md__county,2010-06-30,employment,MA9,500243.77777777775
montgomery_county_md__county,2010-07-31,employment,MA9,501957.44444444444
montgomery_county_md__county,2010-08-31,employment,MA9,502760.6666666667
montgomery_county_md__county,2010-09-30,employment,MA9,503751.55555555556
montgomery_county_md__county,2010-10-31,employment,MA9,504732.6666666667
montgomery_county_md__county,2010-11-30,employment,MA9,505743.44444444444
montgomery_county_md__county,2010-12-31,employment,MA9,506328.55555555556
montgomery_county_md__county,2011-01-31,employment,MA9,506515.0
montgomery_county_md__county,2011-02-28,employment,MA9,506601.0
montgomery_county_md__county,2011-03-31,employment,MA9,506832.6666666667
montgomery_county_md__county,2011-04-30,employment,MA9,506286.77777777775
montgomery_county_md__county,2011-05-31,employment,MA9,506435.44444444444
montgomery_county_md__county,2011-06-30,employment,MA9,506829.22222222225
montgomery_county_md__county,2011-07-31,employment,MA9,507691.77777777775
montgomery_county_md__county,2011-08-31,employment,MA9,507852.0
montgomery_county_md__county,2011-09-30,employment,MA9,507968.3333333333
montgomery_county_md__county,2011-10-31,employment,MA9,508590.1111111111
montgomery_county_md__county,2011-11-30,employment,MA9,509474.44444444444
montgomery_county_md__county,2011-12-31,employment,MA9,509955.8888888889
montgomery_county_md__county,2012-01-31,employment,MA9,510060.44444444444
montgomery_county_md__county,2012-02-29,employment,MA9,510041.3333333333
montgomery_county_md__county,2012-03-31,employment,MA9,510242.22222222225
montgomery_county_md__county,2012-04-30,employment,MA9,509750.77777777775
montgomery_county_md__county,2012-05-31,employment,MA9,510270.22222222225
montgomery_county_md__county,2012-06-30,employment,MA9,511319.6666666667
montgomery_county_md__county,2012-07-31,employment,MA9,512338.0
montgomery_county_md__county,2012-08-31,employment,MA9,512735.22222222225
montgomery_county_md__county,2012-09-30,employment,MA9,513058.6666666667
montgomery_county_md__county,2012-10-31,employment,MA9,514307.55555555556
montgomery_county_md__county,2012-11-30,employment,MA9,515560.1111111111
montgomery_county_md__county,2012-12-31,employment,MA9,516567.0
montgomery_county_md__county,2013-01-31,employment,MA9,517483.22222222225
montgomery_county_md__county,2013-02-28,employment,MA9,517698.6666666667
montgomery_county_md__county,2013-03-31,employment,MA9,517582.44444444444
montgomery_county_md__county,2013-04-30,employment,MA9,517168.6666666667
montgomery_county_md__county,2013-05-31,employment,MA9,517537.77777777775
montgomery_county_md__county,2013-06-30,employment,MA9,518246.6666666667
montgomery_county_md__county,2013-07-31,employment,MA9,518965.22222222225
montgomery_county_md__county,2013-08-31,employment,MA9,519268.77777777775
montgomery_county_md__county,2013-09-30,employment,MA9,519238.6666666667
montgomery_county_md__county,2013-10-31,employment,MA9,519083.8888888889
montgomery_county_md__county,2013-11-30,employment,MA9,519642.77777777775
montgomery_county_md__county,2013-12-31,employment,MA9,520184.1111111111
montgomery_county_md__county,2014-01-31,employment,MA9,520658.77777777775
montgomery_county_md__county,2014-02-28,employment,MA9,520596.0
montgomery_county_md__county,2014-03-31,employment,MA9,520563.22222222225
montgomery_county_md__county,2014-04-30,employment,MA9,519905.8888888889
montgomery_county_md__county,2014-05-31,employment,MA9,520078.8888888889
montgomery_county_md__county,2014-06-30,employment,MA9,520946.3333333333
montgomery_county_md__county,2014-07-31,employment,MA9,522403.77777777775
montgomery_county_md__county,2014-08-31,employment,MA9,523043.3333333333
montgomery_county_md__county,2014-09-30,employment,MA9,523242.3333333333
montgomery_county_md__county,2014-10-31,employment,MA9,523835.3333333333
montgomery_county_md__county,2014-11-30,employment,MA9,524735.6666666666
montgomery_county_md__county,2014-12-31,employment,MA9,525434.1111111111
montgomery_county_md__county,2015-01-31,employment,MA9,526377.7777777778
montgomery_county_md__county,2015-02-28,employment,MA9,526811.1111111111
montgomery_county_md__county,2015-03-31,employment,MA9,527049.6666666666
montgomery_county_md__county,2015-04-30,employment,MA9,527155.1111111111
montgomery_county_md__county,2015-05-31,employment,MA9,527760.8888888889
montgomery_county_md__county,2015-06-30,employment,MA9,529004.5555555555
montgomery_county_md__county,2015-07-31,employment,MA9,529997.4444444445
montgomery_county_md__county,2015-08-31,employment,MA9,530382.8888888889
montgomery_county_md__county,2015-09-30,employment,MA9,530355.5555555555
montgomery_county_md__county,2015-10-31,employment,MA9,530649.8888888889
montgomery_county_md__county,2015-11-30,employment,MA9,531157.6666666666
montgomery_county_md__county,2015-12-31,employment,MA9,531402.1111111111
montgomery_county_md__county,2016-01-31,employment,MA9,533047.3333333334
montgomery_county_md__county,2016-02-29,employment,MA9,534834.1111111111
montgomery_county_md__county,2016-03-31,employment,MA9,536640.3333333334
montgomery_county_md__county,2016-04-30,employment,MA9,537981.7777777778
montgomery_county_md__county,2016-05-31,employment,MA9,539956.3333333334
montgomery_county_md__county,2016-06-30,employment,MA9,542862.5555555555
montgomery_county_md__county,2016-07-31,employment,MA9,545813.5555555555
montgomery_county_md__county,2016-08-31,employment,MA9,548504.3333333334
montgomery_county_md__county,2016-09-30,employment,MA9,550892.1111111111
montgomery_county_md__county,2016-10-31,employment,MA9,552015.6666666666
montgomery_county_md__county,2016-11-30,employment,MA9,553044.1111111111
montgomery_county_md__county,2016-12-31,employment,MA9,553766.2222222222
montgomery_county_md__county,2017-01-31,employment,MA9,554714.3333333334
montgomery_county_md__county,2017-02-28,employment,MA9,555948.8888888889
montgomery_county_md__county,2017-03-31,employment,MA9,557092.3333333334
montgomery_county_md__county,2017-04-30,employment,MA9,557425.7777777778
montgomery_county_md__county,2017-05-31,employment,MA9,557934.1111111111
montgomery_county_md__county,2017-06-30,employment,MA9,559658.8888888889
montgomery_county_md__county,2017-07-31,employment,MA9,561368.0
montgomery_county_md__county,2017-08-31,employment,MA9,562670.5555555555
montgomery_county_md__county,2017-09-30,employment,MA9,564039.2222222222
montgomery_county_md__county,2017-10-31,employment,MA9,565047.2222222222
montgomery_county_md__county,2017-11-30,employment,MA9,565728.1111111111
montgomery_county_md__county,2017-12-31,employment,MA9,565640.6666666666
montgomery_county_md__county,2018-01-31,employment,MA9,565253.7777777778
montgomery_county_md__county,2018-02-28,employment,MA9,565621.3333333334
montgomery_county_md__county,2018-03-31,employment,MA9,565412.2222222222
montgomery_county_md__county,2018-04-30,employment,MA9,564738.7777777778
montgomery_county_md__county,2018-05-31,employment,MA9,564457.1111111111
montgomery_county_md__county,2018-06-30,employment,MA9,564730.3333333334
montgomery_county_md__county,2018-07-31,employment,MA9,565874.8888888889
montgomery_county_md__county,2018-08-31,employment,MA9,566433.8888888889
montgomery_county_md__county,2018-09-30,employment,MA9,567039.3333333334
montgomery_county_md__county,2018-10-31,employment,MA9,568662.2222222222
montgomery_county_md__county,2018-11-30,employment,MA9,569644.5555555555
montgomery_county_md__county,2018-12-31,employment,MA9,570315.4444444445
montgomery_county_md__county,2019-01-31,employment,MA9,570741.7777777778
montgomery_county_md__county,2019-02-28,employment,MA9,571534.3333333334
montgomery_county_md__county,2019-03-31,employment,MA9,572011.0
montgomery_county_md__county,2019-04-30,employment,MA9,571935.6666666666
montgomery_county_md__county,2019-05-31,employment,MA9,572602.6666666666
montgomery_county_md__county,2019-06-30,employment,MA9,574316.3333333334
montgomery_county_md__county,2019-07-31,employment,MA9,576300.7777777778
montgomery_county_md__county,2019-08-31,employment,MA9,577683.0
montgomery_county_md__county,2019-09-30,employment,MA9,579065.3333333334
montgomery_county_md__county,2019-10-31,employment,MA9,581004.7777777778
montgomery_county_md__county,2019-11-30,employment,MA9,582574.0
montgomery_county_md__county,2019-12-31,employment,MA9,583672.8888888889
montgomery_county_md__county,2020-01-31,employment,MA9,584260.3333333334
montgomery_county_md__county,2020-02-29,employment,MA9,585028.8888888889
montgomery_county_md__county,2020-03-31,employment,MA9,584257.1111111111
montgomery_county_md__county,2020-04-30,employment,MA9,576495.7777777778
montgomery_county_md__county,2020-05-31,employment,MA9,568943.8888888889
montgomery_county_md__county,2020-06-30,employment,MA9,562152.6666666666
montgomery_county_md__county,2020-07-31,employment,MA9,556133.2222222222
montgomery_county_md__county,2020-08-31,employment,MA9,550703.6666666666
montgomery_county_md__county,2020-09-30,employment,MA9,544673.1111111111
montgomery_county_md__county,2020-10-31,employment,MA9,539897.1111111111
montgomery_county_md__county,2020-11-30,employment,MA9,534231.4444444445
montgomery_county_md__county,2020-12-31,employment,MA9,528898.7777777778
montgomery_county_md__county,2021-01-31,employment,MA9,529190.2222222222
montgomery_county_md__county,2021-02-28,employment,MA9,530048.8888888889
montgomery_county_md__county,2021-03-31,employment,MA9,530784.7777777778
montgomery_county_md__county,2021-04-30,employment,MA9,530698.7777777778
montgomery_county_md__county,2021-05-31,employment,MA9,530289.8888888889
montgomery_county_md__county,2021-06-30,employment,MA9,531008.0
montgomery_county_md__county,2021-07-31,employment,MA9,531724.8888888889
montgomery_county_md__county,2021-08-31,employment,MA9,532595.3333333334
montgomery_county_md__county,2021-09-30,employment,MA9,533384.7777777778
montgomery_county_md__county,2021-10-31,employment,MA9,535291.3333333334
montgomery_county_md__county,2021-11-30,employment,MA9,537182.4444444445
montgomery_county_md__county,2021-12-31,employment,MA9,538479.6666666666
montgomery_county_md__county,2022-01-31,employment,MA9,539189.2222222222
montgomery_county_md__county,2022-02-28,employment,MA9,539960.3333333334
montgomery_county_md__county,2022-03-31,employment,MA9,540800.4444444445
montgomery_county_md__county,2022-04-30,employment,MA9,541080.1111111111
montgomery_county_md__county,2022-05-31,employment,MA9,541973.7777777778
montgomery_county_md__county,2022-06-30,employment,MA9,543566.0
montgomery_county_md__county,2022-07-31,employment,MA9,545170.0
montgomery_county_md__county,2022-08-31,employment,MA9,546067.7777777778
montgomery_county_md__county,2022-09-30,employment,MA9,546510.1111111111
montgomery_county_md__county,2022-10-31,employment,MA9,547744.0
montgomery_county_md__county,2022-11-30,employment,MA9,548322.3333333334
montgomery_county_md__county,2022-12-31,employment,MA9,548487.1111111111
montgomery_county_md__county,2023-01-31,employment,MA9,548559.5555555555
montgomery_county_md__county,2023-02-28,employment,MA9,548537.6666666666
montgomery_county_md__county,2023-03-31,employment,MA9,548783.8888888889
montgomery_county_md__county,2023-04-30,employment,MA9,549030.8888888889
montgomery_county_md__county,2023-05-31,employment,MA9,549575.1111111111
montgomery_county_md__county,2023-06-30,employment,MA9,550982.6666666666
montgomery_county_md__county,2023-07-31,employment,MA9,552656.2222222222
montgomery_county_md__county,2023-08-31,employment,MA9,553830.1111111111
montgomery_county_md__county,2023-09-30,employment,MA9,554357.2222222222
montgomery_county_md__county,2023-10-31,employment,MA9,554851.0
montgomery_county_md__county,2023-11-30,employment,MA9,555279.2222222222
montgomery_county_md__county,2023-12-31,employment,MA9,554786.4444444445
montgomery_county_md__county,2024-01-31,employment,MA9,554002.6666666666
montgomery_county_md__county,2024-02-29,employment,MA9,553450.7777777778
montgomery_county_md__county,2024-03-31,employment,MA9,553021.1111111111
montgomery_county_md__county,2024-04-30,employment,MA9,552376.3333333334
montgomery_county_md__county,2024-05-31,employment,MA9,552071.0
montgomery_county_md__county,2024-06-30,employment,MA9,552853.2222222222
montgomery_county_md__county,2024-07-31,employment,MA9,554055.5555555555
montgomery_county_md__county,2024-08-31,employment,MA9,554530.0
montgomery_county_md__county,2024-09-30,employment,MA9,555041.0
montgomery_county_md__county,2024-10-31,employment,MA9,555471.5555555555
montgomery_county_md__county,2024-11-30,employment,MA9,555502.5555555555
montgomery_county_md__county,2024-12-31,employment,MA9,554878.5555555555
montgomery_county_md__county,2025-01-31,employment,MA9,553746.2222222222
montgomery_county_md__county,2025-02-28,employment,MA9,552652.3333333334
montgomery_county_md__county,2025-03-31,employment,MA9,551474.4444444445
montgomery_county_md__county,2025-04-30,employment,MA9,550123.6666666666
montgomery_county_md__county,2025-05-31,employment,MA9,548864.0
montgomery_county_md__county,2025-06-30,employment,MA9,548297.7777777778
montgomery_county_md__county,2025-07-31,employment,MA9,548220.1111111111
montgomery_county_md__county,2025-08-31,employment,MA9,547524.6666666666
montgomery_county_md__county,2025-09-30,employment,MA9,546501.6666666666
montgomery_county_md__county,2025-10-31,employment,MA9,
montgomery_county_md__county,2025-11-30,employment,MA9,
montgomery_county_md__county,2025-12-31,employment,MA9,
montgomery_county_md__county,2026-01-31,employment,MA9,
montgomery_county_md__county,2026-02-28,employment,MA9,
montgomery_county_md__county,2026-03-31,employment,MA9,
montgomery_county_md__county,2026-04-30,employment,MA9,
montgomery_county_md__county,2006-05-31,labor_force,Raw,513712.0
montgomery_county_md__county,2006-06-30,labor_force,Raw,522027.0
montgomery_county_md__county,2006-07-31,labor_force,Raw,527477.0
montgomery_county_md__county,2006-08-31,labor_force,Raw,520376.0
montgomery_county_md__county,2006-09-30,labor_force,Raw,516361.0
montgomery_county_md__county,2006-10-31,labor_force,Raw,519466.0
montgomery_county_md__county,2006-11-30,labor_force,Raw,519443.0
montgomery_county_md__county,2006-12-31,labor_force,Raw,519167.0
montgomery_county_md__county,2007-01-31,labor_force,Raw,515421.0
montgomery_county_md__county,2007-02-28,labor_force,Raw,512109.0
montgomery_county_md__county,2007-03-31,labor_force,Raw,514824.0
montgomery_county_md__county,2007-04-30,labor_force,Raw,511249.0
montgomery_county_md__county,2007-05-31,labor_force,Raw,512703.0
montgomery_county_md__county,2007-06-30,labor_force,Raw,521276.0
montgomery_county_md__county,2007-07-31,labor_force,Raw,527364.0
montgomery_county_md__county,2007-08-31,labor_force,Raw,518009.0
montgomery_county_md__county,2007-09-30,labor_force,Raw,516240.0
montgomery_county_md__county,2007-10-31,labor_force,Raw,519235.0
montgomery_county_md__county,2007-11-30,labor_force,Raw,519350.0
montgomery_county_md__county,2007-12-31,labor_force,Raw,517003.0
montgomery_county_md__county,2008-01-31,labor_force,Raw,519376.0
montgomery_county_md__county,2008-02-29,labor_force,Raw,516842.0
montgomery_county_md__county,2008-03-31,labor_force,Raw,520020.0
montgomery_county_md__county,2008-04-30,labor_force,Raw,521801.0
montgomery_county_md__county,2008-05-31,labor_force,Raw,524191.0
montgomery_county_md__county,2008-06-30,labor_force,Raw,529816.0
montgomery_county_md__county,2008-07-31,labor_force,Raw,538132.0
montgomery_county_md__county,2008-08-31,labor_force,Raw,529497.0
montgomery_county_md__county,2008-09-30,labor_force,Raw,525517.0
montgomery_county_md__county,2008-10-31,labor_force,Raw,528607.0
montgomery_county_md__county,2008-11-30,labor_force,Raw,526048.0
montgomery_county_md__county,2008-12-31,labor_force,Raw,524018.0
montgomery_county_md__county,2009-01-31,labor_force,Raw,525262.0
montgomery_county_md__county,2009-02-28,labor_force,Raw,525468.0
montgomery_county_md__county,2009-03-31,labor_force,Raw,527437.0
montgomery_county_md__county,2009-04-30,labor_force,Raw,526508.0
montgomery_county_md__county,2009-05-31,labor_force,Raw,527278.0
montgomery_county_md__county,2009-06-30,labor_force,Raw,534946.0
montgomery_county_md__county,2009-07-31,labor_force,Raw,540671.0
montgomery_county_md__county,2009-08-31,labor_force,Raw,532170.0
montgomery_county_md__county,2009-09-30,labor_force,Raw,526919.0
montgomery_county_md__county,2009-10-31,labor_force,Raw,528868.0
montgomery_county_md__county,2009-11-30,labor_force,Raw,529103.0
montgomery_county_md__county,2009-12-31,labor_force,Raw,526058.0
montgomery_county_md__county,2010-01-31,labor_force,Raw,530687.0
montgomery_county_md__county,2010-02-28,labor_force,Raw,528845.0
montgomery_county_md__county,2010-03-31,labor_force,Raw,532355.0
montgomery_county_md__county,2010-04-30,labor_force,Raw,534336.0
montgomery_county_md__county,2010-05-31,labor_force,Raw,533448.0
montgomery_county_md__county,2010-06-30,labor_force,Raw,537530.0
montgomery_county_md__county,2010-07-31,labor_force,Raw,544222.0
montgomery_county_md__county,2010-08-31,labor_force,Raw,536485.0
montgomery_county_md__county,2010-09-30,labor_force,Raw,535107.0
montgomery_county_md__county,2010-10-31,labor_force,Raw,535687.0
montgomery_county_md__county,2010-11-30,labor_force,Raw,535733.0
montgomery_county_md__county,2010-12-31,labor_force,Raw,533711.0
montgomery_county_md__county,2011-01-31,labor_force,Raw,535877.0
montgomery_county_md__county,2011-02-28,labor_force,Raw,532872.0
montgomery_county_md__county,2011-03-31,labor_force,Raw,536192.0
montgomery_county_md__county,2011-04-30,labor_force,Raw,534580.0
montgomery_county_md__county,2011-05-31,labor_force,Raw,535994.0
montgomery_county_md__county,2011-06-30,labor_force,Raw,540177.0
montgomery_county_md__county,2011-07-31,labor_force,Raw,544107.0
montgomery_county_md__county,2011-08-31,labor_force,Raw,537011.0
montgomery_county_md__county,2011-09-30,labor_force,Raw,536341.0
montgomery_county_md__county,2011-10-31,labor_force,Raw,540521.0
montgomery_county_md__county,2011-11-30,labor_force,Raw,538341.0
montgomery_county_md__county,2011-12-31,labor_force,Raw,538363.0
montgomery_county_md__county,2012-01-31,labor_force,Raw,537092.0
montgomery_county_md__county,2012-02-29,labor_force,Raw,536105.0
montgomery_county_md__county,2012-03-31,labor_force,Raw,538702.0
montgomery_county_md__county,2012-04-30,labor_force,Raw,535725.0
montgomery_county_md__county,2012-05-31,labor_force,Raw,539868.0
montgomery_county_md__county,2012-06-30,labor_force,Raw,546402.0
montgomery_county_md__county,2012-07-31,labor_force,Raw,550781.0
montgomery_county_md__county,2012-08-31,labor_force,Raw,544384.0
montgomery_county_md__county,2012-09-30,labor_force,Raw,541874.0
montgomery_county_md__county,2012-10-31,labor_force,Raw,547063.0
montgomery_county_md__county,2012-11-30,labor_force,Raw,544734.0
montgomery_county_md__county,2012-12-31,labor_force,Raw,546046.0
montgomery_county_md__county,2013-01-31,labor_force,Raw,546857.0
montgomery_county_md__county,2013-02-28,labor_force,Raw,542447.0
montgomery_county_md__county,2013-03-31,labor_force,Raw,542944.0
montgomery_county_md__county,2013-04-30,labor_force,Raw,543226.0
montgomery_county_md__county,2013-05-31,labor_force,Raw,547283.0
montgomery_county_md__county,2013-06-30,labor_force,Raw,552538.0
montgomery_county_md__county,2013-07-31,labor_force,Raw,555083.0
montgomery_county_md__county,2013-08-31,labor_force,Raw,548471.0
montgomery_county_md__county,2013-09-30,labor_force,Raw,545725.0
montgomery_county_md__county,2013-10-31,labor_force,Raw,543737.0
montgomery_county_md__county,2013-11-30,labor_force,Raw,543170.0
montgomery_county_md__county,2013-12-31,labor_force,Raw,542241.0
montgomery_county_md__county,2014-01-31,labor_force,Raw,545876.0
